 ANALYZE public.folderdocument_1_prt_tid1246457082_2_prt_month201706; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1131547 and value (limited to 100 characters): '  Departmentcode=Retired09302014 5A973520EC0BD547 Expensecode=2195 96D3DD1BE03FCE23 ManagedSegment=1' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1249433725_2_prt_month201706; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 53653 and value (limited to 100 characters): 'D75463A8748A7E96 SMTP aa19733@imcnam.ssmb.com aa19733@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3039737736_2_prt_month201707; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 92931 and value (limited to 100 characters): 'DBF8B12F7C8E9C0D SMTP aa38196@imcap.ap.ssmb.com aa38196@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1124160319_2_prt_month201707; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 5037201 and value (limited to 100 characters): ' Expensecode=GB7789 BC3D6EECD5A9352C ManagedSegment=24441 988FD488ACE4A238 SOEID=EL97226 17180F27A8D' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1246457082_2_prt_month201707; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 49019 and value (limited to 100 characters): 'C3BFE4770B75D14C SMTP ab50643@imcnam.ssmb.com ab50643@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1310165219_2_prt_month201707; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 750872 and value (limited to 100 characters): ' rc81675@imcla.lac.nsroot.net D760103B imcla.lac.nsroot.net  Regioncode=LATM DD53B54571540C3 Country' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid720653622_2_prt_month201707; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1119734 and value (limited to 100 characters): '    B015FD17C36EABFE SMTP dl.ap.asia.credit.sales@imcap.ap.ssmb.com dl.ap.asia.credit.sales@imcap.ap' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid4211755801_2_prt_month201711; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 59523 and value (limited to 100 characters): 'D73DDE2CF56AB590 SMTP aa94469@imcap.ap.ssmb.com aa94469@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid4258168342_2_prt_month201709; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 521507 and value (limited to 100 characters): 'EC659C84CCF0DF42 SMTP dl.citi.india.employees.list@imcap.ap.ssmb.com dl.citi.india.employees.list@im' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid4137770569_2_prt_month201709; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1414201 and value (limited to 100 characters): 'E2A84E672088D73C SMTP dl.gct.global.cto.env.g2c.reporting@imcap.ap.ssmb.com dl.gct.global.cto.env.g2' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3232311834_2_prt_month201709; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 339024 and value (limited to 100 characters): 'E6689D4850424446 SMTP aa94499@imcjp.nssmb.com aa94499@imcjp.nssmb.com 19A26C47 imcjp.nssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3291639247_2_prt_month201709; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 464965 and value (limited to 100 characters): 'DAD41FB1B807423C SMTP apeqsldn@imcap.ap.ssmb.com apeqsldn@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.c' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2741323573_2_prt_month201709; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 31437 and value (limited to 100 characters): 'CD93D89EEC9AF837 SMTP ac18677@imceu.eu.ssmb.com ac18677@imceu.eu.ssmb.com FFDED819 imceu.eu.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1148327367_2_prt_month201709; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1215032 and value (limited to 100 characters): '   ManagedSegment=24530 4E5448DF4D6BAA47 SOEID=IO30391 2ED135DD72D2BB56 GEID=1010030391 D444E1F655E6' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3960559371_2_prt_month201709; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1832604 and value (limited to 100 characters): ' 2B456CA4AD3C7A63 Departmentcode=Retired09302014 5A973520EC0BD547 Expensecode=S63127 1DE14A9DDF84D0D' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid4070911513_2_prt_month201709; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 418296 and value (limited to 100 characters): 'FC24C574A33FB8B6 SMTP dl.gct.apac.wm.ipp.env@imcap.ap.ssmb.com dl.gct.apac.wm.ipp.env@imcap.ap.ssmb.' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2510625808_2_prt_month201709; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 681605 and value (limited to 100 characters): ' D9F5A1AF35A8D01C  D26E8C0D6E46160C SMTP yl80721@imcap.ap.ssmb.com yl80721@imcap.ap.ssmb.com 67135C3' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2151812854_2_prt_month201709; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 5499482 and value (limited to 100 characters): '       BrokerDealer=False 67AA85AC2CBD9941 Countrycode=IN A9F12CA855F31BE4 Departmentcode=Retired093' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3232311834_2_prt_month201711; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 232813 and value (limited to 100 characters): 'EE99A129E7125171 SMTP ausfisales@imcau.au.ssmb.com ausfisales@imcau.au.ssmb.com 92F164BE imcau.au.ss' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2905308271_2_prt_month201711; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1185566 and value (limited to 100 characters): '9424F520753E1A1F SMTP dl.us.sanctions.compliance@imcnam.ssmb.com dl.us.sanctions.compliance@imcnam.s' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1770500748_2_prt_month201711; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 275840 and value (limited to 100 characters): 'CDC02E52A4C98358 SMTP aa64908@imcap.ap.ssmb.com aa64908@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2755074439_2_prt_month201710; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 282213 and value (limited to 100 characters): 'DDA9B74652522DA7 SMTP dl.gt.global.futures.cfox.notification@imcap.ap.ssmb.com dl.gt.global.futures.' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1015331311_2_prt_month201712; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 2123341 and value (limited to 100 characters): '  GOCcode=155150919 3616842B122457B2 Departmentcode=Retired09302014 5A973520EC0BD547 Expensecode=  7' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2807137260_2_prt_month201712; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 4636193 and value (limited to 100 characters): 'E86DA15C52C874AB SMTP dl.citi.in.csil.all.employees@imcap.ap.ssmb.com dl.citi.in.csil.all.employees@' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3213100060_2_prt_month201712; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1690379 and value (limited to 100 characters): ' Countrycode=ID 4934AB57CCE79E61 Locationcode=14413 53647DB09E0BCB0 GOCcode=1357001051 8193424143EAA' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3291639247_2_prt_month201712; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 463762 and value (limited to 100 characters): 'EB4FF2BB59D66600 SMTP dl.cmb.uk.middle.office.client.visits@imceu.eu.ssmb.com dl.cmb.uk.middle.offic' (string_wrapper.h:95) ===>> 
